Datetime,Close,BB_upper,BB_middle,BB_lower,RSI,ADX,DI+,DI-,Volatility
2024-07-26 01:52:00+01:00,153.892,154.19063,153.9445,153.69837,50.4,31.96023,23.42258,19.98719,3.43539
2024-07-26 01:53:00+01:00,153.948,154.18042,153.9556,153.73078,56.11,30.24263,21.57764,18.41285,3.16479
2024-07-26 01:54:00+01:00,153.998,154.17084,153.9685,153.76616,60.48,29.69097,26.63378,16.84308,9.7907
2024-07-26 01:55:00+01:00,153.99899,154.15423,153.98155,153.80886,60.56,28.78245,24.21122,17.18546,7.02576
2024-07-26 01:56:00+01:00,153.98199,154.14549,153.9897,153.83391,58.28,27.93883,23.11388,16.40656,6.70733
2024-07-26 01:57:00+01:00,153.94901,154.13441,153.99575,153.85709,54.02,26.96275,21.77995,16.33897,5.44098
2024-07-26 01:58:00+01:00,153.927,154.12136,154.0006,153.87984,51.33,25.45056,20.87808,18.59194,2.28614
2024-07-26 01:59:00+01:00,153.91701,154.11853,154.00185,153.88517,50.11,23.66923,19.80119,20.00499,0.20379
2024-07-26 02:00:00+01:00,153.94299,154.11879,153.99935,153.87991,53.23,22.19336,20.1698,18.99219,1.17761
2024-07-26 02:01:00+01:00,154.026,154.11101,153.99665,153.88229,61.5,22.01955,25.4812,17.07255,8.40864
2024-07-26 02:02:00+01:00,154.009,154.10255,153.99345,153.88435,59.19,22.13984,26.23814,16.18284,10.0553
2024-07-26 02:03:00+01:00,154.013,154.08752,153.98915,153.89078,59.58,22.00162,25.4387,16.88694,8.55176
2024-07-26 02:04:00+01:00,154.036,154.07782,153.98675,153.89568,61.81,22.38982,28.26598,16.09491,12.17107
2024-07-26 02:05:00+01:00,154.01801,154.0748,153.9857,153.8966,59.06,22.32693,27.03065,17.46085,9.5698
2024-07-26 02:06:00+01:00,154.05499,154.079,153.9869,153.8948,62.73,22.61972,27.92823,16.2529,11.67533
2024-07-26 02:07:00+01:00,154.056,154.07709,153.98645,153.8958,62.82,23.15798,28.05758,15.05642,13.00116
2024-07-26 02:08:00+01:00,153.998,154.07581,153.98575,153.89569,54.05,22.76432,25.81843,18.07298,7.74544
2024-07-26 02:09:00+01:00,154.00301,154.07492,153.9853,153.89568,54.64,22.39879,24.38156,17.06717,7.31439
2024-07-26 02:10:00+01:00,153.98801,154.07474,153.98515,153.89556,52.47,21.15588,22.11724,20.0116,2.10563
2024-07-26 02:11:00+01:00,154.02,154.07778,153.98885,153.89992,56.44,20.07939,21.18396,18.75373,2.43023
2024-07-26 02:12:00+01:00,154.024,154.07359,153.99545,153.91732,56.93,19.0798,20.45365,18.1072,2.34645
2024-07-26 02:13:00+01:00,154.007,154.07354,153.9984,153.92326,54.17,17.75378,19.57694,19.77985,0.2029
2024-07-26 02:14:00+01:00,154.004,154.07388,153.9987,153.92352,53.67,17.0106,18.3654,21.27897,2.91357
2024-07-26 02:15:00+01:00,153.95799,154.0739,153.99665,153.9194,46.64,16.94525,16.90111,23.38551,6.4844
2024-07-26 02:16:00+01:00,153.94901,154.0748,153.995,153.91521,45.39,17.07473,16.09341,23.52504,7.43163
2024-07-26 02:17:00+01:00,153.94901,154.0748,153.995,153.91521,45.39,17.29259,15.14935,22.7832,7.63385
2024-07-26 02:18:00+01:00,153.938,154.0736,153.99555,153.91751,43.73,17.76996,14.32341,23.35773,9.03431
2024-07-26 02:19:00+01:00,153.92799,154.07205,153.9961,153.92015,42.21,18.21322,13.67346,22.29783,8.62437
2024-07-26 02:20:00+01:00,153.88499,154.08061,153.9932,153.90579,36.37,19.24071,12.67153,24.92836,12.25683
2024-07-26 02:21:00+01:00,153.91499,154.07998,153.98765,153.89532,42.36,20.26714,11.90315,23.95548,12.05233
2024-07-26 02:22:00+01:00,153.912,154.08019,153.9828,153.88541,41.94,21.22025,11.40656,22.95608,11.54952
2024-07-26 02:23:00+01:00,153.853,154.08622,153.9748,153.86338,34.58,23.11424,10.1724,28.75471,18.58231
2024-07-26 02:24:00+01:00,153.849,154.08579,153.96545,153.84511,34.15,24.87295,9.685,27.37694,17.69195
2024-07-26 02:25:00+01:00,153.828,154.08766,153.95595,153.82424,31.87,26.79408,9.23546,29.06112,19.82566
2024-07-26 02:26:00+01:00,153.797,154.08367,153.94305,153.80244,28.82,29.18424,8.31589,33.53169,25.21579
2024-07-26 02:27:00+01:00,153.769,154.07855,153.9287,153.77885,26.36,31.40367,7.83284,31.5839,23.75106
2024-07-26 02:28:00+01:00,153.79601,154.07547,153.9186,153.76173,32.35,33.50698,7.34076,30.15998,22.81922
2024-07-26 02:29:00+01:00,153.81,154.0676,153.90895,153.7503,35.29,34.6463,9.74502,28.81661,19.07159
2024-07-26 02:30:00+01:00,153.78,154.0623,153.89855,153.7348,32.07,36.04525,9.12387,30.74591,21.62204
2024-07-26 02:31:00+01:00,153.78999,154.04734,153.88705,153.72676,34.22,37.34428,8.61319,29.02502,20.41183
2024-07-26 02:32:00+01:00,153.67,154.04287,153.86935,153.69583,24.28,39.76344,6.79266,40.39898,33.60632
2024-07-26 02:33:00+01:00,153.67,154.03452,153.8525,153.67048,24.28,42.17688,6.04381,39.65905,33.61524
2024-07-26 02:34:00+01:00,153.595,154.03237,153.83205,153.63172,20.06,44.48484,5.42745,37.12118,31.69373
2024-07-26 02:35:00+01:00,153.576,154.03343,153.81295,153.59247,19.15,46.94203,4.76708,40.38763,35.62056
2024-07-26 02:36:00+01:00,153.591,154.0263,153.79505,153.5638,22.15,49.22372,4.37934,37.10266,32.72332
2024-07-26 02:37:00+01:00,153.55299,154.01792,153.77525,153.53258,20.11,51.40746,4.05274,36.06565,32.01291
2024-07-26 02:38:00+01:00,153.612,153.99948,153.75895,153.51841,30.75,52.93366,5.20456,33.02816,27.8236
2024-07-26 02:39:00+01:00,153.59,153.98018,153.74205,153.50391,29.19,54.1687,5.30817,30.34596,25.03779
2024-07-26 02:40:00+01:00,153.60001,153.96411,153.7278,153.49148,30.91,54.93976,6.05318,28.5005,22.44732
2024-07-26 02:41:00+01:00,153.618,153.93737,153.71295,153.48853,34.01,55.65575,5.83214,27.45978,21.62764
2024-07-26 02:42:00+01:00,153.612,153.90671,153.69795,153.48919,33.47,55.53302,7.85169,26.23985,18.38816
2024-07-26 02:43:00+01:00,153.58099,153.88626,153.68435,153.48244,30.76,55.72987,7.38944,28.04209,20.65264
2024-07-26 02:44:00+01:00,153.56599,153.86345,153.6702,153.47695,29.51,56.16176,6.96515,29.47901,22.51386
2024-07-26 02:45:00+01:00,153.55701,153.84156,153.65665,153.47173,28.76,56.90953,6.46724,32.2942,25.82696
2024-07-26 02:46:00+01:00,153.597,153.82148,153.64665,153.47182,36.51,56.02441,11.51187,29.98572,18.47385
2024-07-26 02:47:00+01:00,153.584,153.80478,153.6374,153.47002,35.17,55.14015,11.15864,28.44242,17.28378
2024-07-26 02:48:00+01:00,153.58501,153.77879,153.62685,153.4749,35.37,54.55347,10.66384,29.52143,18.85759
2024-07-26 02:49:00+01:00,153.554,153.74361,153.61405,153.48449,32.12,52.9497,13.68543,26.62554,12.94011
2024-07-26 02:50:00+01:00,153.494,153.71525,153.59975,153.48425,26.96,52.61742,11.89248,34.11129,22.21881
2024-07-26 02:51:00+01:00,153.465,153.67666,153.5835,153.49034,24.87,52.49288,10.81042,33.20032,22.38991
2024-07-26 02:52:00+01:00,153.51601,153.66443,153.5758,153.48717,34.46,51.9874,11.6123,30.9363,19.32399
2024-07-26 02:53:00+01:00,153.534,153.64803,153.569,153.48997,37.49,50.74191,14.28682,29.37075,15.08392
