Datetime,Close,BB_upper,BB_middle,BB_lower,RSI,ADX,DI+,DI-,Volatility
2024-07-25 01:07:00+01:00,1.28957,1.29027,1.2899,1.28952,23.69,32.52809,23.79676,76.20324,52.40648
2024-07-25 01:08:00+01:00,1.28947,1.29028,1.28987,1.28946,20.45,34.41039,20.5598,79.4402,58.88039
2024-07-25 01:09:00+01:00,1.28957,1.29026,1.28984,1.28943,30.66,34.70823,30.70999,69.29001,38.58002
2024-07-25 01:10:00+01:00,1.28961,1.29024,1.28982,1.2894,33.72,34.55068,33.74871,66.25129,32.50257
2024-07-25 01:11:00+01:00,1.28961,1.2902,1.2898,1.28939,33.72,34.40439,33.74871,66.25129,32.50257
2024-07-25 01:12:00+01:00,1.28951,1.29015,1.28976,1.28937,29.24,34.9068,29.28089,70.71911,41.43821
2024-07-25 01:13:00+01:00,1.28946,1.2901,1.28973,1.28936,27.28,35.65198,27.33035,72.66965,45.33931
2024-07-25 01:14:00+01:00,1.28946,1.29006,1.2897,1.28934,27.28,36.34393,27.33035,72.66965,45.33931
2024-07-25 01:15:00+01:00,1.28942,1.29003,1.28967,1.28932,25.95,37.17683,25.99772,74.00228,48.00456
2024-07-25 01:16:00+01:00,1.28947,1.28997,1.28965,1.28932,31.38,37.17663,31.413,68.587,37.174
2024-07-25 01:17:00+01:00,1.28961,1.2899,1.28962,1.28935,43.35,35.47326,43.33532,56.66468,13.32936
2024-07-25 01:18:00+01:00,1.28954,1.28985,1.28961,1.28936,39.63,34.42141,39.62631,60.37369,20.74737
2024-07-25 01:19:00+01:00,1.28957,1.28982,1.28959,1.28937,42.29,33.06472,42.28612,57.71388,15.42776
2024-07-25 01:20:00+01:00,1.28961,1.28978,1.28958,1.28939,44.91,31.43148,44.90031,55.09969,10.19939
2024-07-25 01:21:00+01:00,1.28966,1.28976,1.28958,1.28939,48.68,29.37762,48.66124,51.33876,2.67751
2024-07-25 01:22:00+01:00,1.28969,1.28973,1.28957,1.28941,51.07,27.42903,51.04865,48.95135,2.09731
2024-07-25 01:23:00+01:00,1.28967,1.28972,1.28957,1.28942,49.82,25.49815,49.80162,50.19838,0.39677
2024-07-25 01:24:00+01:00,1.28967,1.28973,1.28957,1.28941,49.82,23.7052,49.80162,50.19838,0.39677
2024-07-25 01:25:00+01:00,1.28949,1.28972,1.28956,1.28941,37.94,23.73491,37.9394,62.0606,24.1212
2024-07-25 01:26:00+01:00,1.28946,1.28972,1.28956,1.28939,36.24,24.00492,36.24249,63.75751,27.51501
2024-07-25 01:27:00+01:00,1.28954,1.28972,1.28955,1.28939,43.08,23.27922,43.07742,56.92258,13.84515
2024-07-25 01:28:00+01:00,1.28951,1.28972,1.28956,1.2894,41.18,22.87681,41.17725,58.82275,17.6455
2024-07-25 01:29:00+01:00,1.28942,1.28972,1.28955,1.28938,36.81,23.12719,36.80897,63.19103,26.38207
2024-07-25 01:30:00+01:00,1.28944,1.28972,1.28954,1.28937,38.22,23.15859,38.21661,61.78339,23.56679
2024-07-25 01:31:00+01:00,1.28946,1.28971,1.28953,1.28936,39.66,22.98097,39.66404,60.33596,20.67193
2024-07-25 01:32:00+01:00,1.28947,1.28971,1.28953,1.28935,41.16,22.60244,41.15924,58.84076,17.68151
2024-07-25 01:33:00+01:00,1.28947,1.28971,1.28953,1.28936,41.16,22.25094,41.15924,58.84076,17.68151
2024-07-25 01:34:00+01:00,1.28949,1.28971,1.28953,1.28936,42.81,21.68972,42.80311,57.19689,14.39377
2024-07-25 01:35:00+01:00,1.28931,1.28972,1.28953,1.28933,32.18,22.68535,32.18573,67.81427,35.62853
2024-07-25 01:36:00+01:00,1.28942,1.28972,1.28953,1.28933,42.04,22.20206,42.04033,57.95967,15.91934
2024-07-25 01:37:00+01:00,1.28936,1.28972,1.28951,1.28931,38.59,22.24605,38.59105,61.40895,22.81791
2024-07-25 01:38:00+01:00,1.28946,1.28972,1.28951,1.2893,45.77,21.26134,45.76997,54.23003,8.46007
2024-07-25 01:39:00+01:00,1.28941,1.28971,1.2895,1.28929,43.06,20.73418,43.05946,56.94054,13.88108
2024-07-25 01:40:00+01:00,1.28961,1.28971,1.2895,1.28929,54.65,19.91656,54.64378,45.35622,9.28757
2024-07-25 01:41:00+01:00,1.28957,1.2897,1.2895,1.2893,52.72,18.88234,52.71871,47.28129,5.43742
2024-07-25 01:42:00+01:00,1.28964,1.28969,1.28949,1.2893,56.06,18.39836,56.05334,43.94666,12.10667
2024-07-25 01:43:00+01:00,1.28956,1.28967,1.28949,1.28931,51.19,17.25417,51.18985,48.81015,2.3797
2024-07-25 01:44:00+01:00,1.28952,1.28964,1.28948,1.28932,49.36,16.11413,49.35316,50.64684,1.29367
2024-07-25 01:45:00+01:00,1.28957,1.28965,1.28948,1.28932,52.14,15.268,52.13412,47.86588,4.26823
2024-07-25 01:46:00+01:00,1.28954,1.28965,1.28949,1.28933,50.16,14.19951,50.15458,49.84542,0.30915
2024-07-25 01:47:00+01:00,1.28957,1.28966,1.28949,1.28933,52.12,13.48708,52.11273,47.88727,4.22546
2024-07-25 01:48:00+01:00,1.28974,1.2897,1.2895,1.2893,60.48,14.02068,60.47874,39.52126,20.95749
2024-07-25 01:49:00+01:00,1.28986,1.28977,1.28952,1.28928,65.08,15.17248,65.07294,34.92706,30.14588
2024-07-25 01:50:00+01:00,1.28984,1.28982,1.28954,1.28926,63.93,16.07802,63.92502,36.07498,27.85004
2024-07-25 01:51:00+01:00,1.28982,1.28986,1.28956,1.28926,62.75,16.74982,62.7416,37.2584,25.4832
2024-07-25 01:52:00+01:00,1.28974,1.28988,1.28958,1.28927,57.04,16.55902,57.03936,42.96064,14.07871
2024-07-25 01:53:00+01:00,1.28969,1.28989,1.28959,1.28928,53.87,15.92804,53.86264,46.13736,7.72527
2024-07-25 01:54:00+01:00,1.28967,1.2899,1.2896,1.28929,52.82,15.19237,52.81429,47.18571,5.62858
2024-07-25 01:55:00+01:00,1.28966,1.28989,1.28961,1.28933,51.73,14.35434,51.73,48.27,3.46
2024-07-25 01:56:00+01:00,1.28962,1.28989,1.28962,1.28936,49.53,13.39698,49.52433,50.47567,0.95134
2024-07-25 01:57:00+01:00,1.28966,1.28987,1.28964,1.2894,51.74,12.68867,51.74032,48.25968,3.48063
2024-07-25 01:58:00+01:00,1.28964,1.28987,1.28965,1.28943,50.55,11.86026,50.54544,49.45456,1.09089
2024-07-25 01:59:00+01:00,1.28964,1.28985,1.28966,1.28947,50.55,11.09102,50.54544,49.45456,1.09089
2024-07-25 02:00:00+01:00,1.28964,1.28985,1.28966,1.28947,50.55,10.37672,50.54544,49.45456,1.09089
2024-07-25 02:01:00+01:00,1.28977,1.28986,1.28967,1.28948,59.79,11.03418,59.79053,40.20947,19.58107
2024-07-25 02:02:00+01:00,1.28964,1.28986,1.28967,1.28948,49.77,10.27878,49.77065,50.22935,0.45871
2024-07-25 02:03:00+01:00,1.28976,1.28987,1.28968,1.28949,56.63,10.49086,56.62389,43.37611,13.24778
2024-07-25 02:04:00+01:00,1.28977,1.28987,1.28969,1.28952,57.51,10.81466,57.51208,42.48792,15.02417
2024-07-25 02:05:00+01:00,1.28969,1.28987,1.2897,1.28953,51.78,10.29625,51.77842,48.22158,3.55684
2024-07-25 02:06:00+01:00,1.28977,1.28987,1.28971,1.28955,56.45,10.48276,56.45371,43.54629,12.90743
2024-07-25 02:07:00+01:00,1.28981,1.28987,1.28972,1.28957,58.21,10.90604,58.20431,41.79569,16.40862
2024-07-25 02:08:00+01:00,1.28989,1.28989,1.28973,1.28956,62.28,11.8807,62.27567,37.72433,24.55133
2024-07-25 02:09:00+01:00,1.28974,1.28988,1.28972,1.28957,52.39,11.37305,52.38677,47.61323,4.77354
2024-07-25 02:10:00+01:00,1.28981,1.28987,1.28972,1.28957,55.75,11.38192,55.74867,44.25133,11.49734
2024-07-25 02:11:00+01:00,1.28982,1.28987,1.28972,1.28957,56.57,11.50769,56.57129,43.42871,13.14258
2024-07-25 02:12:00+01:00,1.28981,1.28988,1.28973,1.28957,55.46,11.46585,55.46098,44.53902,10.92196
2024-07-25 02:13:00+01:00,1.28977,1.28988,1.28973,1.28957,53.2,11.10344,53.19604,46.80396,6.39208
2024-07-25 02:14:00+01:00,1.28986,1.2899,1.28974,1.28958,57.82,11.42754,57.82042,42.17958,15.64083
2024-07-25 02:15:00+01:00,1.28986,1.28991,1.28975,1.28958,57.82,11.72849,57.82042,42.17958,15.64083
2024-07-25 02:16:00+01:00,1.28974,1.28991,1.28975,1.2896,49.84,10.91424,49.83545,50.16455,0.32909
2024-07-25 02:17:00+01:00,1.28982,1.28991,1.28976,1.28961,54.65,10.7992,54.65182,45.34818,9.30363
2024-07-25 02:18:00+01:00,1.28984,1.28992,1.28977,1.28963,55.57,10.82326,55.56801,44.43199,11.13601
2024-07-25 02:19:00+01:00,1.28986,1.28992,1.28978,1.28965,56.52,10.98171,56.52081,43.47919,13.04162
2024-07-25 02:20:00+01:00,1.28976,1.28991,1.28979,1.28967,49.66,10.24532,49.66386,50.33614,0.67228
2024-07-25 02:21:00+01:00,1.28976,1.28991,1.28979,1.28967,49.66,9.56154,49.66386,50.33614,0.67228
2024-07-25 02:22:00+01:00,1.28984,1.2899,1.2898,1.2897,54.94,9.58471,54.94298,45.05702,9.88597
2024-07-25 02:23:00+01:00,1.28967,1.28991,1.28979,1.28968,44.81,9.6411,44.81294,55.18706,10.37413
2024-07-25 02:24:00+01:00,1.28964,1.28992,1.28979,1.28966,43.1,9.93797,43.10133,56.89867,13.79735
2024-07-25 02:25:00+01:00,1.28959,1.28993,1.28978,1.28963,40.6,10.57106,40.59938,59.40062,18.80123
2024-07-25 02:26:00+01:00,1.28946,1.28997,1.28977,1.28956,34.79,11.98913,34.78802,65.21198,30.42396
2024-07-25 02:27:00+01:00,1.28957,1.28998,1.28976,1.28953,42.54,12.19906,42.53588,57.46412,14.92825
2024-07-25 02:28:00+01:00,1.28957,1.28997,1.28974,1.28951,42.54,12.394,42.53588,57.46412,14.92825
2024-07-25 02:29:00+01:00,1.28956,1.28997,1.28973,1.28949,41.71,12.69268,41.71227,58.28773,16.57547
2024-07-25 02:30:00+01:00,1.28942,1.28998,1.28971,1.28944,35.77,13.81869,35.7716,64.2284,28.4568
2024-07-25 02:31:00+01:00,1.28966,1.28997,1.2897,1.28944,49.37,12.92127,49.37256,50.62744,1.25489
2024-07-25 02:32:00+01:00,1.28962,1.28996,1.28969,1.28943,47.81,12.31127,47.80942,52.19058,4.38116
2024-07-25 02:33:00+01:00,1.28969,1.28995,1.28969,1.28943,51.13,11.59332,51.13,48.87,2.26
2024-07-25 02:34:00+01:00,1.28972,1.28993,1.28968,1.28943,52.75,11.15871,52.7544,47.2456,5.50879
2024-07-25 02:35:00+01:00,1.28971,1.28991,1.28968,1.28944,51.83,10.62263,51.8268,48.1732,3.6536
